series_id,TotalPrivate,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CEU0700000010    ,31677.0,,1980-05-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000006    ,42437.0,,1980-06-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000025    ,24236.0,,1980-06-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CEU0800000001    ,50035.0,,1980-06-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,74299.0,,1980-06-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,73660.0,,1980-06-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,49692.0,,1980-06-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000010    ,29602.0,,1980-06-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0500000010    ,29717.0,,1980-06-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0600000001    ,23968.0,,1980-06-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000006    ,60492.0,,1980-06-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000010    ,6206.0,,1980-06-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0700000025    ,66220.0,,1980-06-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CES0500000026    ,-346.0,,1980-06-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0600000010    ,6163.0,,1980-06-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0500000006    ,59896.0,,1980-06-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0700000001    ,66133.0,,1980-06-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,31613.0,,1980-06-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,66658.0,,1980-06-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,24264.0,,1980-06-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000010    ,31476.0,,1980-06-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000010    ,23439.0,,1980-06-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,18055.0,,1980-06-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0500000025    ,73964.0,,1980-06-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CEU0800000010    ,23511.0,,1980-06-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,42122.0,,1980-06-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,17774.0,,1980-06-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0800000001    ,49724.0,,1980-07-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000010    ,6051.0,,1980-07-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0800000010    ,23486.0,,1980-07-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,42160.0,,1980-07-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0500000026    ,-281.0,,1980-07-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0700000001    ,66142.0,,1980-07-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,73422.0,,1980-07-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0500000006    ,59697.0,,1980-07-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,31495.0,,1980-07-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000006    ,42371.0,,1980-07-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,17537.0,,1980-07-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0600000001    ,23698.0,,1980-07-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000006    ,60039.0,,1980-07-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,65717.0,,1980-07-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,73827.0,,1980-07-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0600000010    ,6109.0,,1980-07-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000010    ,23422.0,,1980-07-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000010    ,30775.0,,1980-07-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,29595.0,,1980-07-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,17668.0,,1980-07-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CEU0600000001    ,23865.0,,1980-07-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,49962.0,,1980-07-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000010    ,29473.0,,1980-07-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,65649.0,,1980-08-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0800000010    ,23571.0,,1980-08-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,49829.0,,1980-08-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000010    ,29732.0,,1980-08-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000026    ,-92.0,,1980-08-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0700000001    ,66239.0,,1980-08-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000006    ,60459.0,,1980-08-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0600000001    ,23860.0,,1980-08-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,30784.0,,1980-08-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,24216.0,,1980-08-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000010    ,23521.0,,1980-08-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000001    ,73689.0,,1980-08-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0600000010    ,6211.0,,1980-08-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000006    ,42466.0,,1980-08-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,17675.0,,1980-08-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0500000010    ,29728.0,,1980-08-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,31607.0,,1980-08-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,42237.0,,1980-08-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,50081.0,,1980-08-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,74297.0,,1980-08-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0600000010    ,6157.0,,1980-08-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,17993.0,,1980-08-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0500000006    ,59912.0,,1980-08-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,49952.0,,1980-09-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0600000025    ,23830.0,,1980-09-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CES0600000001    ,23931.0,,1980-09-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,66282.0,,1980-09-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000010    ,29824.0,,1980-09-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0500000026    ,74.0,,1980-09-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0800000010    ,23657.0,,1980-09-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,50171.0,,1980-09-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000010    ,23723.0,,1980-09-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000010    ,6268.0,,1980-09-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000001    ,73883.0,,1980-09-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0500000010    ,29991.0,,1980-09-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000001    ,74555.0,,1980-09-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0600000006    ,17754.0,,1980-09-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0800000006    ,42526.0,,1980-09-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,24384.0,,1980-09-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000025    ,73665.0,,1980-09-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CEU0700000010    ,31596.0,,1980-09-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,18178.0,,1980-09-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0700000010    ,31745.0,,1980-09-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,42325.0,,1980-09-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0700000025    ,66221.0,,1980-09-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CEU0500000006    ,60704.0,,1980-09-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000006    ,60079.0,,1980-09-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,6167.0,,1980-09-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,66146.0,,1980-09-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,24396.0,,1980-10-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000010    ,23847.0,,1980-10-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,6192.0,,1980-10-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
